image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
20190530LKW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190530LKW.bmp,606,273,953,665,0,0.77985,1280,1024
20190307NYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190307NYM.bmp,374,399,782,687,0,0.8250085,1280,1024
20190817LLT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190817LLT.bmp,472,366,926,667,0,0.9216092,1280,1024
20200213HZP.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200213HZP.bmp,784,276,1092,596,0,0.83849895,1280,1024
20201026YSP.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201026YSP.bmp,434,177,872,612,0,0.9948112,1280,1024
20210610LMY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210610LMY.jpg,917,213,2670,2105,0,0.9973756,3840,2160
20210711LMC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210711LMC.jpg,155,420,2028,1811,0,0.99953634,3840,2160
20180705CCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180705CCY.bmp,322,523,604,825,0,0.8076396,1280,1024
20190723THK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190723THK.bmp,475,346,808,614,0,0.9534005,1280,1024
20210427CSHM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210427CSHM.bmp,537,126,1109,773,0,0.9990393,1280,1024
20191215CWP.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191215CWP.bmp,408,323,765,652,0,0.8882903,1280,1024
20200103YWK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200103YWK.bmp,486,261,809,605,0,0.8690248,1280,1024
20201021TYY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201021TYY.bmp,462,435,792,708,0,0.8797028,1280,1024
20211213LKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211213LKY.jpg,1382,643,2614,1976,0,0.9992492,3840,2160
20191020YHT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191020YHT.bmp,328,233,675,764,0,0.9311081,1280,1024
20220618CYSJ.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220618CYSJ.jpg,906,74,2419,1950,0,0.9997791,3840,2160
20181216SSN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181216SSN.bmp,321,365,731,646,0,0.97051716,1280,1024
20210104YSF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210104YSF.bmp,134,0,604,438,0,0.98929125,1280,1024
20211020LCYC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211020LCYC.jpg,938,275,2242,1668,0,0.9992697,3840,2160
20180713SGY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180713SGY.bmp,406,472,682,750,0,0.8334801,1280,1024
20201002WWKV.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201002WWKV.bmp,292,400,820,752,0,0.9934906,1280,1024
20200827LNL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200827LNL.bmp,509,194,943,665,0,0.995091,1280,1024
20200427WPY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200427WPY.bmp,469,237,790,533,0,0.9193485,1280,1024
20190830KWK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190830KWK.bmp,434,387,843,682,0,0.9178591,1280,1024
20191018ASF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191018ASF.bmp,243,554,589,856,0,0.89335686,1280,1024
20180719CFY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180719CFY.bmp,470,492,887,769,0,0.9280145,1280,1024
20210530CY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210530CY.bmp,1732,67,2876,1563,0,0.99073285,3840,2160
20190722LWM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190722LWM.bmp,506,171,837,685,0,0.9567693,1280,1024
20190503LBY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190503LBY.bmp,448,245,760,510,0,0.73456234,1280,1024
20180504NKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180504NKM.bmp,175,167,512,679,0,0.92227143,1280,1024
20180711KSH.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180711KSH.bmp,628,0,916,560,0,0.8788829,1280,1024
20211021LMY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211021LMY.jpg,1475,279,2487,1648,0,0.99736726,3840,2160
20181006YSK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181006YSK.bmp,196,169,508,456,0,0.9287162,1280,1024
20180402MSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180402MSY.bmp,641,420,975,916,0,0.7632799,1280,1024
20220518YL.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220518YL.jpg,1413,156,2755,1567,0,0.98447245,3840,2160
20200731LMY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200731LMY.bmp,131,65,504,364,0,0.9072356,1280,1024
20210316TMW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210316TMW.jpg,1333,289,2141,1133,0,0.63604766,3840,2160
20180414WTC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180414WTC.bmp,604,360,952,780,0,0.5227254,1280,1024
20180329CPC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180329CPC.bmp,301,559,580,892,0,0.29478258,1280,1024
20200420KKYK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200420KKYK.bmp,437,363,803,663,0,0.93753767,1280,1024
20201007CK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201007CK.bmp,177,368,572,674,0,0.95200396,1280,1024
20200517CYS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200517CYS.bmp,611,352,979,664,0,0.8014679,1280,1024
20210601YMK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210601YMK.bmp,1280,91,2632,1496,0,0.9996075,3840,2160
20210824MKW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210824MKW.jpg,1329,383,2574,1740,0,0.9992659,3840,2160
20210802TYM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210802TYM.jpg,1075,354,2732,1883,0,0.9997972,3840,2160
20210311ZX.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210311ZX.jpg,1339,347,2727,1447,0,0.4751975,3840,2160
20201015LCC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201015LCC.bmp,553,534,842,821,0,0.6140755,1280,1024
20181218LPY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181218LPY.bmp,422,119,738,450,0,0.9206022,1280,1024
20190416KYL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190416KYL.bmp,300,338,794,753,0,0.9952028,1280,1024
20181211SPK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181211SPK.bmp,408,348,699,621,0,0.93667656,1280,1024
20190710LWM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190710LWM.bmp,596,390,991,750,0,0.92551965,1280,1024
20180204WWK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180204WWK.bmp,703,349,995,628,0,0.9493776,1280,1024
20181123CKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181123CKM.bmp,601,462,897,724,0,0.9439537,1280,1024
20181225GJG.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181225GJG.bmp,560,258,859,562,0,0.85792005,1280,1024
20191207WPY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191207WPY.bmp,557,355,977,697,0,0.94573224,1280,1024
20220531KTH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220531KTH.jpg,1218,311,2366,1608,0,0.99150836,3840,2160
20210318HPL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210318HPL.bmp,459,470,1030,965,0,0.9996807,1280,1024
20181214CML.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181214CML.bmp,516,467,833,741,0,0.9137034,1280,1024
20190118LST.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190118LST.bmp,491,552,877,845,0,0.7929765,1280,1024
20210418HSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210418HSY.bmp,242,369,842,912,0,0.9997228,1280,1024
20210120CWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210120CWY.bmp,631,445,974,903,0,0.9753113,1280,1024
20180802MKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180802MKM.bmp,645,444,992,726,0,0.9518944,1280,1024
20210611LPS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210611LPS.jpg,1439,508,2793,1825,0,0.9962665,3840,2160
20190108LSB.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190108LSB.bmp,673,292,1001,600,0,0.7096938,1280,1024
20200731CSF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200731CSF.bmp,178,343,489,620,0,0.884051,1280,1024
20200831LCM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200831LCM.bmp,154,186,665,681,0,0.9989874,1280,1024
20210726YPY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210726YPY.jpg,1021,536,2443,1838,0,0.99621713,3840,2160
20220728CTW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220728CTW.jpg,1083,88,2502,1523,0,0.9975326,3840,2160
20200807CTY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200807CTY.bmp,615,213,1033,690,0,0.9665765,1280,1024
20190701RS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190701RS.bmp,321,280,702,580,0,0.9210071,1280,1024
20220414TYM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220414TYM.jpg,960,373,2151,1718,0,0.99752647,3840,2160
20200527YSK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200527YSK.bmp,491,243,801,515,0,0.9119806,1280,1024
20211121LYH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211121LYH.jpg,1441,107,2881,1353,0,0.9988405,3840,2160
20200720WSM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200720WSM.bmp,359,384,724,687,0,0.8658336,1280,1024
20190328LSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190328LSY.bmp,566,403,841,736,0,0.28199694,1280,1024
20210305ZM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210305ZM.jpg,976,461,1925,1469,0,0.7966264,3840,2160
20210607BMAR.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210607BMAR.jpg,613,333,2142,1796,0,0.9996986,3840,2160
20180503LHK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180503LHK.bmp,422,316,823,757,0,0.97528416,1280,1024
20220303CMK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220303CMK.jpg,1525,380,3024,1911,0,0.9998113,3840,2160
20190228CTM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190228CTM.bmp,760,598,1099,873,0,0.76510465,1280,1024
20190515YYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190515YYM.bmp,503,314,864,835,0,0.9388298,1280,1024
20220630YYH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220630YYH.jpg,1030,415,2122,1819,0,0.9335217,3840,2160
20200721YPK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200721YPK.bmp,280,526,600,825,0,0.86669207,1280,1024
20210415YPY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210415YPY.bmp,428,221,921,757,0,0.9991154,1280,1024
20200922LPS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200922LPS.bmp,776,109,1228,396,0,0.731841,1280,1024
20190324ZPF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190324ZPF.bmp,400,375,726,870,0,0.9221552,1280,1024
20180314LYT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180314LYT.bmp,417,500,691,833,0,0.39369223,1280,1024
20210418YKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210418YKY.bmp,306,141,897,744,0,0.99868023,1280,1024
20220610CKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220610CKY.jpg,1482,117,2410,1609,0,0.85201585,3840,2160
20200214YWS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200214YWS.bmp,554,372,881,679,0,0.8984696,1280,1024
20210402YWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210402YWY.bmp,196,251,742,853,0,0.995841,1280,1024
20210504LKL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210504LKL.bmp,602,297,1153,808,0,0.98625517,1280,1024
20200809LWS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200809LWS.bmp,385,78,751,562,0,0.9565718,1280,1024
20210425LHSE.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210425LHSE.bmp,363,152,903,675,0,0.99969274,1280,1024
20180815LYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180815LYM.bmp,596,478,963,755,0,0.8311933,1280,1024
20210223NSY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210223NSY.jpg,1497,751,2131,1514,0,0.8695275,3840,2160
20201018PMW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201018PMW.bmp,342,271,829,602,0,0.83303684,1280,1024
20210421LHM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210421LHM.bmp,459,76,1046,619,0,0.99969655,1280,1024
20210920CKI.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210920CKI.jpg,1088,508,2265,1859,0,0.97261477,3840,2160
20191029LKC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191029LKC.bmp,518,197,841,558,0,0.87465084,1280,1024
20180108HSN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180108HSN.bmp,492,370,878,646,0,0.86634105,1280,1024
20211220WLY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211220WLY.jpg,1673,428,2994,1799,0,0.99828327,3840,2160
20200521CKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200521CKY.bmp,577,56,883,339,0,0.94860584,1280,1024
20210511LSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210511LSY.bmp,545,323,1082,848,0,0.9995802,1280,1024
20210510SRLB.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210510SRLB.bmp,550,239,1109,792,0,0.99968475,1280,1024
20180724CWK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180724CWK.bmp,454,395,806,686,0,0.8300882,1280,1024
20200404LNT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200404LNT.bmp,455,228,793,664,0,0.9351466,1280,1024
20180114LYS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180114LYS.bmp,277,395,644,898,0,0.9471587,1280,1024
20191012SPW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191012SPW.bmp,446,5,749,566,0,0.8973971,1280,1024
20210725WKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210725WKY.jpg,1528,526,2493,2058,0,0.98452085,3840,2160
20180914LYC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180914LYC.bmp,579,536,877,804,0,0.8668731,1280,1024
20210107WPC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210107WPC.bmp,477,390,923,714,0,0.57875836,1280,1024
20210504YLY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210504YLY.bmp,340,364,942,928,0,0.9995281,1280,1024
20190509CYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190509CYM.bmp,587,548,922,845,0,0.9633464,1280,1024
20220423KTH.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220423KTH.jpg,1358,429,2739,1752,0,0.9958036,3840,2160
20210123TKH.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210123TKH.bmp,373,480,786,792,0,0.8815735,1280,1024
20180121LHK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180121LHK.bmp,215,240,542,528,0,0.9061223,1280,1024
20190628HY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190628HY.bmp,584,395,1040,678,0,0.9278732,1280,1024
20180813LNY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180813LNY.bmp,520,283,919,751,0,0.97484845,1280,1024
20210502LLY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210502LLY.bmp,591,196,1126,773,0,0.9987328,1280,1024
20220427EDJ.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20220427EDJ.bmp,1094,138,2305,1612,0,0.98581296,3840,2160
20180613HWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180613HWY.bmp,286,364,680,845,0,0.97392786,1280,1024
20190607LKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190607LKY.bmp,520,135,846,436,0,0.9266949,1280,1024
20191118WBS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191118WBS.bmp,215,315,527,636,0,0.9159036,1280,1024
20210917SWW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210917SWW.jpg,1049,239,2452,1576,0,0.97873604,3840,2160
20210418AMFLG.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210418AMFLG.bmp,443,260,1039,841,0,0.99919915,1280,1024
20190701CKL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190701CKL.bmp,208,497,743,850,0,0.9168645,1280,1024
20200322SKN.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200322SKN.bmp,319,215,628,723,0,0.939665,1280,1024
20191211YMQ.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191211YMQ.bmp,308,232,632,720,0,0.9811475,1280,1024
20211006XX.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211006XX.jpg,1638,350,3255,2003,0,0.9997135,3840,2160
20210829CWC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210829CWC.jpg,1865,510,3389,1800,0,0.9984981,3840,2160
20210114LC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210114LC.bmp,507,372,864,771,0,0.7991014,1280,1024
20200801LCY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200801LCY.bmp,517,209,832,751,0,0.9717221,1280,1024
20201029NSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201029NSY.bmp,378,258,726,683,0,0.9950168,1280,1024
20211202MMK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211202MMK.jpg,837,183,2367,1570,0,0.99945503,3840,2160
20180715CKT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180715CKT.bmp,95,64,455,354,0,0.92301285,1280,1024
20180428LWS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180428LWS.bmp,562,359,919,776,0,0.9929484,1280,1024
20180116SYC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180116SYC.bmp,360,294,697,774,0,0.88784593,1280,1024
20211204WKW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211204WKW.jpg,1118,419,2311,1847,0,0.996994,3840,2160
20200106CLF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200106CLF.bmp,317,224,626,539,0,0.9236133,1280,1024
20220421LM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220421LM.jpg,1373,369,3025,2022,0,0.99979424,3840,2160
20210608KY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210608KY.jpg,1952,526,2841,2011,0,0.9669745,3840,2160
20200716CKK.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200716CKK.bmp,519,264,921,564,0,0.9601503,1280,1024
20210325AYH.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210325AYH.bmp,315,113,849,691,0,0.996844,1280,1024
20211219LMY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211219LMY.jpg,1660,374,2827,1864,0,0.9963137,3840,2160
20191130HKL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191130HKL.bmp,506,296,946,598,0,0.8257803,1280,1024
20211213IKL.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211213IKL.jpg,1142,314,2190,1637,0,0.99317974,3840,2160
20210902YMM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210902YMM.jpg,1157,143,2662,1655,0,0.9993679,3840,2160
20190308WWY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190308WWY.bmp,473,381,877,676,0,0.9499244,1280,1024
20201015HSW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201015HSW.bmp,714,346,1094,634,0,0.9438323,1280,1024
20220120HWS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220120HWS.jpg,1439,443,2918,1856,0,0.99925095,3840,2160
20210724AYYK.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210724AYYK.jpg,935,313,2422,1707,0,0.9995608,3840,2160
20200402NCT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200402NCT.bmp,807,280,1097,803,0,0.7679067,1280,1024
20180107TCM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180107TCM.bmp,583,305,911,675,0,0.8154296,1280,1024
20200918CKY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200918CKY.bmp,614,232,975,514,0,0.623132,1280,1024
20180312CS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180312CS.bmp,360,646,646,915,0,0.6978693,1280,1024
20190304WWM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190304WWM.bmp,756,565,1083,842,0,0.93996507,1280,1024
20190510KLM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190510KLM.bmp,251,400,710,692,0,0.78730184,1280,1024
20211003LKY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211003LKY.jpg,1600,59,2676,1271,0,0.99483603,3840,2160
20211219TYM.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211219TYM.jpg,1003,356,2238,1670,0,0.9989424,3840,2160
20181201SSW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181201SSW.bmp,435,406,795,747,0,0.651584,1280,1024
20180102CMY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180102CMY.bmp,534,141,866,608,0,0.8810988,1280,1024
20181018YYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181018YYM.bmp,377,572,796,851,0,0.80339396,1280,1024
20180831LPC.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180831LPC.bmp,498,429,814,723,0,0.9433159,1280,1024
20220324LTY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220324LTY.jpg,1124,392,2348,1948,0,0.98119617,3840,2160
20210930WWY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210930WWY.jpg,887,347,1979,1704,0,0.99622464,3840,2160
20210319SYF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210319SYF.bmp,457,324,1045,869,0,0.9994031,1280,1024
20220630CSF.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220630CSF.jpg,933,681,2254,2090,0,0.9983355,3840,2160
20220609HCW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220609HCW.jpg,1035,288,2371,1721,0,0.99955016,3840,2160
20190114LPY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190114LPY.bmp,369,368,674,684,0,0.8262822,1280,1024
20190601LWF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190601LWF.bmp,887,461,1195,740,0,0.85533077,1280,1024
20210614CWY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210614CWY.jpg,1172,111,2885,1461,0,0.9991752,3840,2160
20191110CYL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191110CYL.bmp,492,340,896,609,0,0.74359494,1280,1024
20211229YHL.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211229YHL.jpg,1451,382,3063,1990,0,0.9997451,3840,2160
20211012CYS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211012CYS.jpg,1067,259,2420,1540,0,0.99205256,3840,2160
20191114XXL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191114XXL.bmp,276,552,732,863,0,0.8997242,1280,1024
20211122LHC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211122LHC.jpg,1427,334,2498,1748,0,0.9975178,3840,2160
20191225TST.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191225TST.bmp,724,165,1001,465,0,0.92717123,1280,1024
20190713CKM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190713CKM.bmp,367,374,781,694,0,0.9200683,1280,1024
20200227LW.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200227LW.bmp,457,272,864,595,0,0.92655814,1280,1024
20220309ZC.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220309ZC.jpg,591,296,2576,2009,0,0.9990976,3840,2160
20181218HFL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181218HFL.bmp,408,355,700,634,0,0.9224178,1280,1024
20181102LYM.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20181102LYM.bmp,595,56,915,376,0,0.9481704,1280,1024
20210421TSF.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20210421TSF.bmp,371,405,891,948,0,0.99958724,1280,1024
20190622LYY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190622LYY.bmp,401,131,760,672,0,0.9429212,1280,1024
20211021CCN.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211021CCN.jpg,1497,154,2948,1780,0,0.9997067,3840,2160
20190715NYS.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20190715NYS.bmp,501,291,950,590,0,0.8844557,1280,1024
20191115WSY.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20191115WSY.bmp,209,269,639,570,0,0.9442142,1280,1024
20180627ZL.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20180627ZL.bmp,404,355,693,642,0,0.8578509,1280,1024
20211212YNS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20211212YNS.jpg,1387,481,2793,1852,0,0.9930051,3840,2160
20210315MSY.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210315MSY.jpg,1643,759,2322,1465,0,0.7414533,3840,2160
20200722MVFJ.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200722MVFJ.bmp,501,189,1103,854,0,0.9975563,1280,1024
20200901TST.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20200901TST.bmp,500,226,795,745,0,0.9311819,1280,1024
20201111CMT.bmp,/mnt/louisayu/nfs_share2/embryo/rawdata/20201111CMT.bmp,349,391,765,709,0,0.55102193,1280,1024
20220114LSW.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20220114LSW.jpg,1462,785,2974,2130,0,0.99945515,3840,2160
20210801LPS.jpg,/mnt/louisayu/nfs_share2/embryo/rawdata/20210801LPS.jpg,1528,361,2947,1845,0,0.99972665,3840,2160
